Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2)
2018,11,19,10:00,UTC,17.9,32.7,229,287.5
2018,11,19,11:00,UTC,14.1,30.2,230.2,288.2
2018,11,19,12:00,UTC,6.5,7.1,230.3,294.6
2018,11,19,13:00,UTC,-0.8,-0.5,229.3,292.4
2018,11,19,14:00,UTC,-2.7,-2.4,227.9,293.4
2018,11,19,15:00,UTC,-2.3,-1.8,234,292
2018,11,19,16:00,UTC,-2.3,-1.7,238.9,295.3
2018,11,19,17:00,UTC,-2.1,-1.9,242.3,296.6
2018,11,19,18:00,UTC,-0.6,-0.4,251.2,296.8
2018,11,19,19:00,UTC,-1.5,-1.2,246.6,296.8
2018,11,19,20:00,UTC,-1.8,-1.6,241.7,299.2
2018,11,19,21:00,UTC,-1.9,-1.6,247.7,294.5
2018,11,19,22:00,UTC,-1,-0.8,238.5,295.6
2018,11,19,23:00,UTC,-2.1,-2,233.3,295.5
2018,11,20,00:00,UTC,-2.6,-2.1,246,289.7
2018,11,20,01:00,UTC,-2.2,-1.9,231.9,294
2018,11,20,02:00,UTC,-2.3,-1.9,232.9,293.5
2018,11,20,03:00,UTC,-2.4,-1.9,229.9,296.2
2018,11,20,04:00,UTC,-1.8,-1.4,227.8,291
2018,11,20,05:00,UTC,-2.5,-2.1,229.4,296.6
2018,11,20,06:00,UTC,-1.9,-1.7,235.8,304.2
2018,11,20,07:00,UTC,-1.7,-1.4,245,305.6
2018,11,20,08:00,UTC,11.4,11.8,249.5,310.7
2018,11,20,09:00,UTC,14.2,27.7,230.4,305.9
2018,11,20,10:00,UTC,26.1,42.9,244.1,308.3
2018,11,20,11:00,UTC,14.2,14.4,294.3,312.5
2018,11,20,12:00,UTC,3.7,3.8,296.3,312.3
2018,11,20,13:00,UTC,-1.2,-0.8,269,308
2018,11,20,14:00,UTC,-0.9,-0.3,297.2,310.5
2018,11,20,15:00,UTC,-1.5,-1,294.2,310.1
2018,11,20,16:00,UTC,-1.8,-1.6,294.7,310.9
2018,11,20,17:00,UTC,-1.3,-0.9,294.5,310.6
2018,11,20,18:00,UTC,-0.8,-0.3,296.1,310.2
2018,11,20,19:00,UTC,-1.5,-1,296.8,311.3
2018,11,20,20:00,UTC,-1.1,-0.7,278.9,307.5
2018,11,20,21:00,UTC,-1.2,-0.8,293.8,309.7
2018,11,20,22:00,UTC,-1.3,-1,289.3,309.8
2018,11,20,23:00,UTC,-1.3,-0.9,290.7,309.1
2018,11,21,00:00,UTC,-1.2,-0.9,288.5,307.4
2018,11,21,01:00,UTC,-0.4,0,248.8,301.3
2018,11,21,02:00,UTC,-2.4,-2.1,267.1,298
2018,11,21,03:00,UTC,-0.7,-0.2,283.8,302.7
2018,11,21,04:00,UTC,-1.2,-0.8,285.4,302.4
2018,11,21,05:00,UTC,-1.6,-1.2,268.3,301.3
2018,11,21,06:00,UTC,-1.1,-0.8,264.3,300
2018,11,21,07:00,UTC,-1.2,-0.9,243.1,298.2
2018,11,21,08:00,UTC,9.3,10.6,238.2,296.6
2018,11,21,09:00,UTC,12.7,16.7,281.2,302.4
2018,11,21,10:00,UTC,11.2,11.9,280.9,303
2018,11,21,11:00,UTC,5.5,5.9,298.9,305.4
2018,11,21,12:00,UTC,2.1,2.5,299,306.6
2018,11,21,13:00,UTC,-0.4,0.1,286.2,305.5
2018,11,21,14:00,UTC,-1.6,-1.1,284.1,305.5
2018,11,21,15:00,UTC,-1.4,-1,270.7,304.7
2018,11,21,16:00,UTC,-2.2,-1.8,240.1,293.3
2018,11,21,17:00,UTC,-0.5,0,293.4,300.2
2018,11,21,18:00,UTC,-2.3,-1.9,234,299.7
2018,11,21,19:00,UTC,-1.7,-1.3,234,297.1
2018,11,21,20:00,UTC,-1.7,-1.5,238.3,297.1
2018,11,21,21:00,UTC,-1.8,-1.3,251.5,303
2018,11,21,22:00,UTC,-2.5,-2.1,232,295.4
2018,11,21,23:00,UTC,-2.2,-1.9,231.4,293.4
2018,11,22,00:00,UTC,-2.2,-1.8,230.2,292.3
2018,11,22,01:00,UTC,-2.7,-2.2,229.9,290.8
2018,11,22,02:00,UTC,-2.4,-2.1,232.6,295.3
2018,11,22,03:00,UTC,-2.2,-1.8,232.5,290.8
2018,11,22,04:00,UTC,-2.3,-1.8,235.2,295.8
2018,11,22,05:00,UTC,-0.7,-0.2,307.6,304.7
2018,11,22,06:00,UTC,-2.3,-2,305.5,310.3
2018,11,22,07:00,UTC,-2.3,-1.8,258.5,299.3
2018,11,22,08:00,UTC,4.3,4.5,243.6,305.1
2018,11,22,09:00,UTC,13.9,14.3,286.5,301.3
2018,11,22,10:00,UTC,10.8,11.1,308.3,309
2018,11,22,11:00,UTC,13.3,13.8,272.2,304.8
2018,11,22,12:00,UTC,5.7,6,241.9,291.3
2018,11,22,13:00,UTC,-1.4,-1.2,231.7,286
2018,11,22,14:00,UTC,-1.5,-1.1,260.6,293.1
2018,11,22,15:00,UTC,-0.3,0.1,293.5,301
2018,11,22,16:00,UTC,-0.4,0.1,298.2,302.5
2018,11,22,17:00,UTC,-0.5,0,299.3,304.8
2018,11,22,18:00,UTC,-0.8,-0.5,302.1,305.8
2018,11,22,19:00,UTC,-1.1,-0.7,301.6,307
2018,11,22,20:00,UTC,-0.9,-0.4,294.4,307.4
2018,11,22,21:00,UTC,-1.1,-0.9,244.9,305.5
2018,11,22,22:00,UTC,-2.4,-2.1,228.7,294.6
2018,11,22,23:00,UTC,-2.2,-1.9,221.2,290.8
2018,11,23,00:00,UTC,-2,-1.7,220.4,286.6
2018,11,23,01:00,UTC,-2.4,-2,220.5,285.6
2018,11,23,02:00,UTC,-2.1,-1.8,212.9,276.6
2018,11,23,03:00,UTC,-1.7,-1.5,221.4,274.3
2018,11,23,04:00,UTC,-2.5,-2.2,228.2,274.4
2018,11,23,05:00,UTC,-2.6,-2.2,211.9,272.2
2018,11,23,06:00,UTC,-2.2,-1.8,214.2,270.5
2018,11,23,07:00,UTC,-1.1,-0.8,219.8,276.5
2018,11,23,08:00,UTC,4.2,4.6,221.3,282.5
2018,11,23,09:00,UTC,10.3,22.1,218.9,288.4
2018,11,23,10:00,UTC,28,47.1,272.2,290.9
2018,11,23,11:00,UTC,18.1,27,240.5,296.9
2018,11,23,12:00,UTC,3.6,3.9,210.6,291.8
2018,11,23,13:00,UTC,-1.4,-0.9,210.6,291.2
2018,11,23,14:00,UTC,-2.6,-2.2,213.1,291
2018,11,23,15:00,UTC,-2.8,-2.5,215.7,294.9
2018,11,23,16:00,UTC,-2.4,-2.1,216.5,295.7
2018,11,23,17:00,UTC,-2.9,-2.5,216.2,295.3
2018,11,23,18:00,UTC,-2.4,-2.1,229.1,296.5
2018,11,23,19:00,UTC,-2.3,-2,278.2,300.6
2018,11,23,20:00,UTC,-2,-1.6,233.9,300.2
2018,11,23,21:00,UTC,-1.7,-1.2,254.2,301
2018,11,23,22:00,UTC,-2.1,-1.6,253.2,300.6
2018,11,23,23:00,UTC,-1.7,-1.3,242.1,299.7
2018,11,24,00:00,UTC,-2.6,-2.1,273.7,304.1
2018,11,24,01:00,UTC,-0.7,-0.2,297.6,308.7
2018,11,24,02:00,UTC,-2.1,-1.6,254.1,309.1
2018,11,24,03:00,UTC,-2.9,-2.5,221.8,297
2018,11,24,04:00,UTC,-3.4,-3.1,211.4,290.2
2018,11,24,05:00,UTC,-2.3,-1.9,209.8,279
2018,11,24,06:00,UTC,-2.4,-2.2,211.8,275.8
2018,11,24,07:00,UTC,-1.2,-0.8,268,288.6
2018,11,24,08:00,UTC,3.1,3.3,221,285.5
2018,11,24,09:00,UTC,11.5,17.3,220.8,287.7
2018,11,24,10:00,UTC,14.8,27.1,219.4,283.2
2018,11,24,11:00,UTC,11.4,17.3,219.5,283.7
2018,11,24,12:00,UTC,3.9,4.3,218.6,287.7
2018,11,24,13:00,UTC,-1.6,-1.3,221.6,287.9
2018,11,24,14:00,UTC,-1.7,-1.3,256,290.9
2018,11,24,15:00,UTC,-0.6,-0.2,279.8,297.4
2018,11,24,16:00,UTC,-1.1,-0.8,280.2,299.4
2018,11,24,17:00,UTC,-1.4,-0.9,285.2,299.8
2018,11,24,18:00,UTC,-1,-0.4,293.6,301.8
2018,11,24,19:00,UTC,-0.6,0,274.6,298.7
2018,11,24,20:00,UTC,-1.5,-1.1,270.6,296.2
2018,11,24,21:00,UTC,-1.6,-1.1,275.9,297.8
2018,11,24,22:00,UTC,-2.2,-1.9,238.7,288.5
2018,11,24,23:00,UTC,-2.6,-2.3,219.7,285.2
2018,11,25,00:00,UTC,-2,-1.4,215.8,279.9
2018,11,25,01:00,UTC,-1.8,-1.7,249.2,284
2018,11,25,02:00,UTC,-1.3,-0.9,243.1,287.3
2018,11,25,03:00,UTC,-1.8,-1.6,223.7,285.7
2018,11,25,04:00,UTC,-2.7,-2.3,216.1,282.3
2018,11,25,05:00,UTC,-2.1,-1.7,204.1,283.2
2018,11,25,06:00,UTC,-3,-2.6,203,273
2018,11,25,07:00,UTC,-1.2,-0.8,241.7,278.4
2018,11,25,08:00,UTC,3.2,3.5,259.6,286
2018,11,25,09:00,UTC,8.3,8.5,250.8,287.3
2018,11,25,10:00,UTC,11,11.3,266.3,289.2
2018,11,25,11:00,UTC,7.3,7.6,278.4,293.7
2018,11,25,12:00,UTC,2.3,2.6,256.9,288.6
2018,11,25,13:00,UTC,-1.2,-0.9,256.2,287
2018,11,25,14:00,UTC,-1.3,-0.9,253.1,288.1
2018,11,25,15:00,UTC,-1.1,-0.6,256.3,287.5
2018,11,25,16:00,UTC,-1.2,-0.8,252,284.8
2018,11,25,17:00,UTC,-2.7,-2.3,199,263.6
2018,11,25,18:00,UTC,-2.1,-1.8,197,265.1
2018,11,25,19:00,UTC,-2,-1.7,213,257.6
2018,11,25,20:00,UTC,-2.7,-2.2,209.7,258.9
2018,11,25,21:00,UTC,-1.7,-1.4,231.4,259.5
2018,11,25,22:00,UTC,-1.9,-1.4,240.5,265.7
2018,11,25,23:00,UTC,-0.6,0,265,277.9
2018,11,26,00:00,UTC,-1.3,-1,212,263.6
2018,11,26,01:00,UTC,-2.2,-1.8,202.2,265.1
2018,11,26,02:00,UTC,-2.5,-2,193.3,253.8
2018,11,26,03:00,UTC,-1.6,-1.2,233.5,272
2018,11,26,04:00,UTC,-1.7,-1.3,221.3,269.1
2018,11,26,05:00,UTC,-1.7,-1.3,203.7,268.8
2018,11,26,06:00,UTC,-0.8,-0.5,282.4,285.9
2018,11,26,07:00,UTC,-1.2,-0.6,236.1,277.2
2018,11,26,08:00,UTC,2.8,3,251.1,288.6
2018,11,26,09:00,UTC,6.7,7,235.4,280.2
2018,11,26,10:00,UTC,16.2,16.4,216.7,283.4
2018,11,26,11:00,UTC,11.3,11.8,212.1,280.4
2018,11,26,12:00,UTC,3.5,3.8,209.3,283.9
2018,11,26,13:00,UTC,-2.3,-2,203.4,278.8
2018,11,26,14:00,UTC,-2.5,-2.1,202,276.6
2018,11,26,15:00,UTC,-3.3,-3,200.8,277.2
2018,11,26,16:00,UTC,-1.6,-1.2,267,286
2018,11,26,17:00,UTC,-0.7,-0.3,276.2,287.8
2018,11,26,18:00,UTC,-0.5,0,285.3,289.6
2018,11,26,19:00,UTC,-0.4,-0.1,279.9,288.1
2018,11,26,20:00,UTC,-1,-0.5,276.6,286.9
2018,11,26,21:00,UTC,-1.1,-0.6,280.3,288.3
2018,11,26,22:00,UTC,-0.6,-0.1,284.3,289.7
2018,11,26,23:00,UTC,-1.4,-1,284.9,290.2
2018,11,27,00:00,UTC,-1.9,-1.3,284.2,291.4
2018,11,27,01:00,UTC,-0.8,0,286.4,291.4
2018,11,27,02:00,UTC,-1,-0.5,286,292.6
2018,11,27,03:00,UTC,-1.3,-0.9,282.8,291.4
2018,11,27,04:00,UTC,-0.4,0.1,285.4,291.8
2018,11,27,05:00,UTC,-1.5,-1,284.9,292.5
2018,11,27,06:00,UTC,-0.8,-0.5,283.9,291.4
2018,11,27,07:00,UTC,-0.2,0.3,282.8,290.4
2018,11,27,08:00,UTC,2.1,2.6,269.6,282.2
2018,11,27,09:00,UTC,5.5,6,273.1,291
2018,11,27,10:00,UTC,12,12.4,263.8,282.3
2018,11,27,11:00,UTC,10.2,10.8,263.8,274.2
2018,11,27,12:00,UTC,2.5,2.8,279.2,284.2
2018,11,27,13:00,UTC,-0.9,-0.7,255.3,279.5
2018,11,27,14:00,UTC,-1.7,-1.4,218.3,269.2
2018,11,27,15:00,UTC,-2.3,-2.1,201.6,260.7
2018,11,27,16:00,UTC,-2.7,-2.3,204.3,244.8
2018,11,27,17:00,UTC,-1.9,-1.6,201.3,241.4
2018,11,27,18:00,UTC,-2.6,-2.2,200.5,246.5
2018,11,27,19:00,UTC,-2.1,-1.6,202.4,242.3
2018,11,27,20:00,UTC,-1.9,-1.5,202.7,240.2
2018,11,27,21:00,UTC,-2.1,-1.7,201.5,240
2018,11,27,22:00,UTC,-2,-1.7,215.2,247.1
2018,11,27,23:00,UTC,-1.4,-1,222.7,251.2
2018,11,28,00:00,UTC,-2.2,-1.8,219.3,259.1
2018,11,28,01:00,UTC,-1.8,-1.3,242.1,268.7
2018,11,28,02:00,UTC,-1.6,-1.1,224.5,256
2018,11,28,03:00,UTC,-1.9,-1.6,217.7,263.8
2018,11,28,04:00,UTC,-1.6,-1.2,236.6,256.8
2018,11,28,05:00,UTC,-1.2,-1,223.1,255.5
2018,11,28,06:00,UTC,-1.4,-1.1,215.9,246
2018,11,28,07:00,UTC,-1.3,-0.9,231.3,254.9
2018,11,28,08:00,UTC,0.1,0.4,239.5,263.5
2018,11,28,09:00,UTC,6,6.5,238.7,268.1
2018,11,28,10:00,UTC,12.3,12.4,221.9,257.5
2018,11,28,11:00,UTC,5.4,5.7,233.6,266.3
2018,11,28,12:00,UTC,1.6,1.9,229.8,257.8
2018,11,28,13:00,UTC,-1.2,-0.8,238,261.6
2018,11,28,14:00,UTC,-0.3,0,267.3,273.5
2018,11,28,15:00,UTC,-1.5,-1.1,254.4,274.1
2018,11,28,16:00,UTC,-1.1,-0.8,244.6,263.8
2018,11,28,17:00,UTC,-1.4,-1.3,239.8,264.1
2018,11,28,18:00,UTC,-1.6,-1.2,226.1,264.7
2018,11,28,19:00,UTC,-2.1,-1.7,213.1,264
2018,11,28,20:00,UTC,-2.2,-1.8,230.6,272.8
2018,11,28,21:00,UTC,-2.2,-1.9,220.8,259.3
2018,11,28,22:00,UTC,-1.7,-1.4,230.3,271
2018,11,28,23:00,UTC,-2,-1.6,222.8,275.3
2018,11,29,00:00,UTC,-1.5,-1.2,226.2,279.9
2018,11,29,01:00,UTC,-2,-1.6,222.2,283.8
2018,11,29,02:00,UTC,-2,-1.8,251.7,289.9
2018,11,29,03:00,UTC,-1.2,-0.8,283.3,296.6
2018,11,29,04:00,UTC,-0.1,0.2,292.4,298.4
2018,11,29,05:00,UTC,-0.9,-0.6,291.9,298.4
2018,11,29,06:00,UTC,-0.8,-0.4,288.4,296.6
2018,11,29,07:00,UTC,-1,-0.5,263.7,293.7
2018,11,29,08:00,UTC,0.6,0.9,274.6,293.4
2018,11,29,09:00,UTC,3.7,4.1,285.4,294.4
2018,11,29,10:00,UTC,4.7,5,292.9,297.9
2018,11,29,11:00,UTC,1.6,2.1,298.4,302.4
2018,11,29,12:00,UTC,0.1,0.4,303,306.5
2018,11,29,13:00,UTC,-1,-0.7,307.2,309.5
2018,11,29,14:00,UTC,-1.9,-1.6,311.5,313.7
2018,11,29,15:00,UTC,-1.6,-1,311.5,314.2
2018,11,29,16:00,UTC,-0.8,-0.8,312.4,313.5
2018,11,29,17:00,UTC,-0.8,-0.6,308.8,310.7
2018,11,29,18:00,UTC,-1.9,-1.8,302.9,310.1
2018,11,29,19:00,UTC,-1.4,-1.2,302.5,309.7
2018,11,29,20:00,UTC,-0.3,0,298.7,309.6
2018,11,29,21:00,UTC,-1.1,-0.9,304.1,310.7
2018,11,29,22:00,UTC,-1.6,-1.4,302.8,310.7
2018,11,29,23:00,UTC,-1,-0.7,305.4,311.6
2018,11,30,00:00,UTC,-0.7,-0.6,305.7,311.7
2018,11,30,01:00,UTC,-0.6,-0.3,304.1,312.2
2018,11,30,02:00,UTC,-1.6,-1.2,305.6,313.1
2018,11,30,03:00,UTC,-0.9,-0.5,309.6,314.5
2018,11,30,04:00,UTC,-0.4,-0.1,311.4,315.3
2018,11,30,05:00,UTC,-1.5,-1.2,308,314.7
2018,11,30,06:00,UTC,-0.7,-0.6,310.7,315.3
2018,11,30,07:00,UTC,-1.3,-0.9,314.6,316.4
2018,11,30,08:00,UTC,-0.8,-0.5,318.3,316.9
2018,11,30,09:00,UTC,0.3,0.5,319.8,317.3
2018,11,30,10:00,UTC,1.2,1.6,319.9,317.5
2018,11,30,11:00,UTC,1.4,1.7,318.4,317.1
2018,11,30,12:00,UTC,-1.5,-1.2,320.4,317.2
2018,11,30,13:00,UTC,-2.1,-1.8,321.4,317.5
2018,11,30,14:00,UTC,-1.7,-1.4,319.2,317.7
2018,11,30,15:00,UTC,-1.4,-1.2,320,317.7
2018,11,30,16:00,UTC,-1.4,-1.2,317.9,317.7
2018,11,30,17:00,UTC,-1.7,-1.4,318.5,317.7
2018,11,30,18:00,UTC,-1.3,-1.1,319.4,318
2018,11,30,19:00,UTC,-1.1,-0.5,322.5,318.9
2018,11,30,20:00,UTC,-1.8,-1.5,322.3,319
2018,11,30,21:00,UTC,-1.5,-1.2,324.2,319.3
2018,11,30,22:00,UTC,-1.8,-1.6,324.1,319.8
2018,11,30,23:00,UTC,-1.5,-1.3,325.2,320.4
2018,12,1,00:00,UTC,-1.4,-1.1,324.1,320.7
2018,12,1,01:00,UTC,-1.7,-1.4,325.6,320.9
2018,12,1,02:00,UTC,-1.4,-0.8,323.6,322
2018,12,1,03:00,UTC,-2,-1.7,324.3,322.1
2018,12,1,04:00,UTC,-2,-1.9,324.6,322.2
2018,12,1,05:00,UTC,-1.6,-1.3,323.9,323.3
2018,12,1,06:00,UTC,-1.7,-1.4,325.5,323.3
2018,12,1,07:00,UTC,-1.5,-1.1,326.1,323.9
2018,12,1,08:00,UTC,-1.1,-0.9,325.6,324.3
2018,12,1,09:00,UTC,-0.8,-0.4,326.1,324.5
2018,12,1,10:00,UTC,-0.1,0.2,324.7,323.3
2018,12,1,11:00,UTC,0,0.4,323.3,322
2018,12,1,12:00,UTC,-1.4,-1.1,320.2,321.5
2018,12,1,13:00,UTC,-1.8,-1.8,318.3,320.4
2018,12,1,14:00,UTC,-1.7,-1.4,315.2,318.9
2018,12,1,15:00,UTC,-2.3,-2,313.7,317.6
2018,12,1,16:00,UTC,-0.6,-0.1,311.5,316.2
2018,12,1,17:00,UTC,-0.8,-0.4,309.4,315.8
2018,12,1,18:00,UTC,-0.9,-0.4,306.3,314.7
2018,12,1,19:00,UTC,-1.3,-1,299.6,311.7
2018,12,1,20:00,UTC,-1.6,-1.1,298.6,310.1
2018,12,1,21:00,UTC,-0.4,0.1,297.3,308.5
2018,12,1,22:00,UTC,-1.5,-1.2,296.4,307.6
2018,12,1,23:00,UTC,-1.2,-1.1,294.7,306.8
2018,12,2,00:00,UTC,-1.1,-0.8,293.5,306.1
2018,12,2,01:00,UTC,-0.9,-0.7,293.6,305.1
2018,12,2,02:00,UTC,-0.5,-0.2,293.4,304.3
2018,12,2,03:00,UTC,-1.3,-1.1,293.6,304.1
2018,12,2,04:00,UTC,-1.4,-1.2,292.6,304.1
2018,12,2,05:00,UTC,-0.5,-0.2,293,303.6
2018,12,2,06:00,UTC,-1.2,-0.8,292.1,303.3
2018,12,2,07:00,UTC,-1.2,-1,295.4,303.2
2018,12,2,08:00,UTC,-0.5,0,292.1,303.1
2018,12,2,09:00,UTC,-0.1,0.3,291.9,302.9
2018,12,2,10:00,UTC,2,2.4,291,302.9
2018,12,2,11:00,UTC,0.5,1.1,294.3,303.3
2018,12,2,12:00,UTC,0.2,0.5,296.5,303.3
2018,12,2,13:00,UTC,0,0.3,297,303.8
2018,12,2,14:00,UTC,-1,-0.7,295,303.4
2018,12,2,15:00,UTC,-0.7,-0.4,294,303.5
2018,12,2,16:00,UTC,-0.7,-0.4,292.8,303
2018,12,2,17:00,UTC,-0.8,-0.5,294,303
2018,12,2,18:00,UTC,-0.7,-0.2,293.5,302.9
2018,12,2,19:00,UTC,-1,-0.6,293.3,303
2018,12,2,20:00,UTC,-0.3,0.2,294.9,303.4
2018,12,2,21:00,UTC,-0.7,-0.4,292.6,302.7
2018,12,2,22:00,UTC,-0.9,-0.7,293.6,302.9
2018,12,2,23:00,UTC,-0.8,-0.5,293.8,302.6
2018,12,3,00:00,UTC,-1.3,-0.9,293.6,302.9
2018,12,3,01:00,UTC,-0.4,-0.1,295,303
2018,12,3,02:00,UTC,-0.7,-0.4,295.3,303
2018,12,3,03:00,UTC,-1.5,-1.2,295.2,302.9
2018,12,3,04:00,UTC,-0.9,-0.5,295.6,302.8
2018,12,3,05:00,UTC,-0.8,-0.5,295.8,303.1
2018,12,3,06:00,UTC,-0.9,-0.6,296.3,303.3
2018,12,3,07:00,UTC,-0.7,-0.5,296.1,303.6
2018,12,3,08:00,UTC,1.1,1.6,295.4,303.7
2018,12,3,09:00,UTC,1.2,1.7,296.8,304.5
2018,12,3,10:00,UTC,2.2,2.6,297.3,304.9
2018,12,3,11:00,UTC,0.4,0.9,297.5,304.8
2018,12,3,12:00,UTC,-1,-0.9,297.5,305.1
2018,12,3,13:00,UTC,-0.7,-0.3,290.4,303.9
2018,12,3,14:00,UTC,-1.2,-1,296.5,304
2018,12,3,15:00,UTC,-0.5,-0.1,293.3,304.3
2018,12,3,16:00,UTC,-1.1,-0.8,284.5,303.8
2018,12,3,17:00,UTC,-1,-0.7,296.2,305.3
2018,12,3,18:00,UTC,-0.6,-0.2,289,303.9
2018,12,3,19:00,UTC,-0.5,-0.2,288.3,302.8
2018,12,3,20:00,UTC,-1.4,-1.2,286.3,301.9
2018,12,3,21:00,UTC,-1,-0.7,285.5,300.9
2018,12,3,22:00,UTC,-1,-0.7,282.4,299.3
2018,12,3,23:00,UTC,-1.4,-1.3,245.8,292.4
2018,12,4,00:00,UTC,-1.7,-1.4,233.4,286
2018,12,4,01:00,UTC,-1.3,-1,281.5,291.9
2018,12,4,02:00,UTC,-0.8,-0.5,290.9,294.9
2018,12,4,03:00,UTC,-0.7,-0.3,289.1,295
2018,12,4,04:00,UTC,-0.3,0,288,293.9
2018,12,4,05:00,UTC,-0.9,-0.5,266.9,289.3
2018,12,4,06:00,UTC,-0.5,-0.2,283.6,292.1
2018,12,4,07:00,UTC,-1.5,-1.4,278.4,290.2
2018,12,4,08:00,UTC,0.3,0.7,283,289.7
2018,12,4,09:00,UTC,0.9,1.5,278.3,287.6
2018,12,4,10:00,UTC,2,2.5,277.6,287.3
2018,12,4,11:00,UTC,0.9,1.3,278.8,287.8
2018,12,4,12:00,UTC,-0.4,-0.1,280.4,288.6
2018,12,4,13:00,UTC,-0.7,-0.3,280.5,289.2
2018,12,4,14:00,UTC,-0.8,-0.5,281.2,289.5
2018,12,4,15:00,UTC,-0.6,-0.4,284.9,290.8
2018,12,4,16:00,UTC,-0.6,-0.2,285.3,290.9
2018,12,4,17:00,UTC,-0.8,-0.6,286.9,291.7
2018,12,4,18:00,UTC,-0.9,-0.6,291,292.1
2018,12,4,19:00,UTC,-1,-0.8,286.4,292
2018,12,4,20:00,UTC,-0.9,-0.4,285.3,291.7
2018,12,4,21:00,UTC,-0.5,-0.2,291.7,293.8
2018,12,4,22:00,UTC,-0.7,-0.4,289.4,294
2018,12,4,23:00,UTC,-0.8,-0.4,290.3,295.1
2018,12,5,00:00,UTC,-0.9,-0.6,287.4,294.3
2018,12,5,01:00,UTC,-0.6,-0.4,290.1,295.1
2018,12,5,02:00,UTC,-0.9,-0.6,289.7,295
2018,12,5,03:00,UTC,-0.5,-0.2,291.5,295.6
2018,12,5,04:00,UTC,-1,-0.7,290.5,295.8
2018,12,5,05:00,UTC,-2.2,-1.7,290.7,297.2
2018,12,5,06:00,UTC,-1.1,-0.8,292.3,298.6
2018,12,5,07:00,UTC,-0.7,-0.4,293.2,297.9
2018,12,5,08:00,UTC,-0.5,-0.2,294.1,298.2
2018,12,5,09:00,UTC,1.6,2,294.3,298.7
2018,12,5,10:00,UTC,4.1,4.6,283,295.6
2018,12,5,11:00,UTC,3.1,3.6,292.5,297.9
2018,12,5,12:00,UTC,1,1.2,294.2,298.5
2018,12,5,13:00,UTC,-0.7,-0.6,298.2,300.8
2018,12,5,14:00,UTC,-0.8,-0.4,299,301.3
2018,12,5,15:00,UTC,-0.3,0.2,298.4,300
2018,12,5,16:00,UTC,-0.3,0.1,298.5,301.2
2018,12,5,17:00,UTC,-0.9,-0.4,299,301.3
2018,12,5,18:00,UTC,-1.7,-1.3,296,300.8
2018,12,5,19:00,UTC,-0.8,-0.3,298.3,301
2018,12,5,20:00,UTC,-0.6,-0.1,298,301
2018,12,5,21:00,UTC,-0.9,-0.3,296.4,300.5
2018,12,5,22:00,UTC,-0.1,0.4,295.2,300
2018,12,5,23:00,UTC,-1.2,-0.9,295.1,302.3
2018,12,6,00:00,UTC,-1.4,-1,291.2,298
2018,12,6,01:00,UTC,0.1,0.4,290.4,296.1
2018,12,6,02:00,UTC,-0.6,-0.4,290.3,295.7
2018,12,6,03:00,UTC,-1,-0.8,282.7,291.9
2018,12,6,04:00,UTC,-0.6,-0.2,270.3,287.8
2018,12,6,05:00,UTC,-0.4,-0.1,289,291.2
2018,12,6,06:00,UTC,-0.4,-0.1,292.8,293.9
2018,12,6,07:00,UTC,-1.1,-0.6,297.7,298.2
2018,12,6,08:00,UTC,0.2,0.4,305,308
2018,12,6,09:00,UTC,2.3,2.5,280.6,303.3
2018,12,6,10:00,UTC,4.6,4.9,262.6,294.7
2018,12,6,11:00,UTC,6.1,6.5,232.5,283.3
2018,12,6,12:00,UTC,1.2,1.1,217.9,277
2018,12,6,13:00,UTC,-2.2,-2.2,212.8,271
2018,12,6,14:00,UTC,-2.8,-2.7,209.3,264.3
2018,12,6,15:00,UTC,-1.7,-1.4,209,263.6
2018,12,6,16:00,UTC,-2.5,-2.5,207.8,260.1
2018,12,6,17:00,UTC,-1.9,-1.7,208.8,258.1
2018,12,6,18:00,UTC,-1.9,-1.8,208.9,264.1
2018,12,6,19:00,UTC,-2.4,-2.3,208.7,261.5
2018,12,6,20:00,UTC,-1.6,-1.4,208.5,246.2
2018,12,6,21:00,UTC,-2.3,-1.8,207.5,239.2
2018,12,6,22:00,UTC,-2,-1.7,205.8,234.7
2018,12,6,23:00,UTC,-1.6,-1.4,203.5,230.3
2018,12,7,00:00,UTC,-1.5,-1.3,202.4,240.7
2018,12,7,01:00,UTC,-1.2,-0.9,203.9,231.2
2018,12,7,02:00,UTC,-1.5,-1.2,199.2,232.1
2018,12,7,03:00,UTC,-1.9,-1.6,199.5,233.1
2018,12,7,04:00,UTC,-1.7,-1.5,199.9,229.9
2018,12,7,05:00,UTC,-1.3,-1.3,198.3,224.7
2018,12,7,06:00,UTC,-1.3,-1.1,212.8,231.9
2018,12,7,07:00,UTC,-0.6,-0.3,249.6,261.7
2018,12,7,08:00,UTC,-0.2,0,267.9,272.1
2018,12,7,09:00,UTC,6.8,7.3,283.1,285
2018,12,7,10:00,UTC,2.9,3.1,286.1,288.2
2018,12,7,11:00,UTC,1.9,2.4,288.3,291.8
2018,12,7,12:00,UTC,0,0.3,290,293.8
2018,12,7,13:00,UTC,-0.5,-0.2,291.6,297.3
2018,12,7,14:00,UTC,-0.8,-0.6,292.1,298.7
