Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2)
2018,11,16,17:00,UTC,0.2,-2.2,326.8,354.3
2018,11,16,18:00,UTC,0.1,-2.6,305.2,352.2
2018,11,16,19:00,UTC,0.1,-2.8,301,350.2
2018,11,16,20:00,UTC,0.2,-2.9,281.5,346.5
2018,11,16,21:00,UTC,0.2,-3.1,277.4,344
2018,11,16,22:00,UTC,0.1,-1.6,311.5,346.3
2018,11,16,23:00,UTC,0,-1.4,342,351.5
2018,11,17,00:00,UTC,0.1,-1.7,343.2,352.5
2018,11,17,01:00,UTC,0.1,-1.9,342.3,352.9
2018,11,17,02:00,UTC,0,-1.6,343,352.9
2018,11,17,03:00,UTC,0.2,-2.1,341.6,352.4
2018,11,17,04:00,UTC,0.2,-2.3,340.2,350.6
2018,11,17,05:00,UTC,0.4,-2.1,336.5,349.3
2018,11,17,06:00,UTC,0.3,-2,337.9,348.9
2018,11,17,07:00,UTC,3.6,3.3,338.4,349.2
2018,11,17,08:00,UTC,17.1,17.6,339.2,350.5
2018,11,17,09:00,UTC,37.6,55.4,269.8,346.9
2018,11,17,10:00,UTC,44.6,45.8,339.4,352.6
2018,11,17,11:00,UTC,48.2,66.6,269.8,349.6
2018,11,17,12:00,UTC,36.2,86.9,268.6,349.3
2018,11,17,13:00,UTC,21.4,32.5,266.4,344.8
2018,11,17,14:00,UTC,2,-2.4,264.6,339.3
2018,11,17,15:00,UTC,0.6,-4.4,262.2,335.6
2018,11,17,16:00,UTC,0.6,-4.2,260.4,335.1
2018,11,17,17:00,UTC,1.3,-5.7,258.4,329.2
2018,11,17,18:00,UTC,0.1,-4.5,256.7,327.3
2018,11,17,19:00,UTC,0.3,-3.7,255.6,328.7
2018,11,17,20:00,UTC,0,-3.6,255.8,331.3
2018,11,17,21:00,UTC,0.3,-4.8,253.2,328.9
2018,11,17,22:00,UTC,0.6,-4.3,253,328.6
2018,11,17,23:00,UTC,0,-3.9,255.1,328.6
2018,11,18,00:00,UTC,0,-2.9,275.9,329.7
2018,11,18,01:00,UTC,0,-1.9,324.2,336.2
2018,11,18,02:00,UTC,0,-2.7,324.6,337.7
2018,11,18,03:00,UTC,0.1,-2.5,319.1,340.1
2018,11,18,04:00,UTC,0,-3.7,266.1,337.3
2018,11,18,05:00,UTC,0.1,-3.1,293.5,339.3
2018,11,18,06:00,UTC,0.7,-2.1,307.3,340.3
2018,11,18,07:00,UTC,18.2,17.1,265.7,337
2018,11,18,08:00,UTC,23.1,82.8,254.7,337.9
2018,11,18,09:00,UTC,30.1,137.5,255,341.4
2018,11,18,10:00,UTC,28.8,35.9,253.4,337.2
2018,11,18,11:00,UTC,66.3,72.4,277.4,339.5
2018,11,18,12:00,UTC,50.5,126.8,263.4,337.3
2018,11,18,13:00,UTC,17.3,23,246.9,329.6
2018,11,18,14:00,UTC,1.2,-1.3,305.4,331.1
2018,11,18,15:00,UTC,0,-2,310,329.7
2018,11,18,16:00,UTC,0.2,-1.7,309.6,328.9
2018,11,18,17:00,UTC,0.6,-1.9,308.9,328.2
2018,11,18,18:00,UTC,0.4,-2.2,309.1,328.3
2018,11,18,19:00,UTC,0.1,-2.1,304,325.9
2018,11,18,20:00,UTC,0.2,-2.2,304.6,324.6
2018,11,18,21:00,UTC,0,-2.4,302.5,323.2
2018,11,18,22:00,UTC,0,-2.4,301.8,322.6
2018,11,18,23:00,UTC,0,-2.4,302.7,322.1
2018,11,19,00:00,UTC,0,-1.7,302.9,321.8
2018,11,19,01:00,UTC,0.3,-2.3,302.5,320.9
2018,11,19,02:00,UTC,0.1,-2.4,302.6,320.6
2018,11,19,03:00,UTC,0.1,-2.4,303.1,320.6
2018,11,19,04:00,UTC,0,-2.3,302.9,320.1
2018,11,19,05:00,UTC,0,-2,302.5,319.6
2018,11,19,06:00,UTC,0,-2.1,302.8,319.9
2018,11,19,07:00,UTC,4.8,3.8,303.1,319.8
2018,11,19,08:00,UTC,23.2,22,301.7,320.1
2018,11,19,09:00,UTC,34.1,33.4,301.6,320
2018,11,19,10:00,UTC,49,48.3,300.8,321.6
2018,11,19,11:00,UTC,48.2,45.6,300.8,322.6
2018,11,19,12:00,UTC,30.7,28.1,299.8,321.5
2018,11,19,13:00,UTC,18.3,17.1,287.7,319.4
2018,11,19,14:00,UTC,1.5,-2.3,266.1,313.4
2018,11,19,15:00,UTC,0.1,-5,258.1,311.5
2018,11,19,16:00,UTC,0.1,-4.7,272,312.3
2018,11,19,17:00,UTC,0,-8,234.7,307.3
2018,11,19,18:00,UTC,0,-7.6,235.5,306
2018,11,19,19:00,UTC,0,-6.9,233.4,301.7
2018,11,19,20:00,UTC,0,-6.2,234,302.7
2018,11,19,21:00,UTC,0,-6.3,234,301.2
2018,11,19,22:00,UTC,0,-4.3,269.6,304.4
2018,11,19,23:00,UTC,0,-6.1,248.6,301.5
2018,11,20,00:00,UTC,0,-5.3,244,300.3
2018,11,20,01:00,UTC,0,-5.5,231.4,295.9
2018,11,20,02:00,UTC,0,-4.5,231.1,295.6
2018,11,20,03:00,UTC,0,-5.1,235.3,292.8
2018,11,20,04:00,UTC,0,-1.7,292.8,303.4
2018,11,20,05:00,UTC,0,-1.8,296.5,306.5
2018,11,20,06:00,UTC,0,-1.7,299.6,309.3
2018,11,20,07:00,UTC,5.7,4.9,299.6,310
2018,11,20,08:00,UTC,20.6,20.8,300,310.8
2018,11,20,09:00,UTC,41.5,41.8,304.2,315.2
2018,11,20,10:00,UTC,42.1,40.7,308.1,318.6
2018,11,20,11:00,UTC,35.1,34.7,309.6,320.4
2018,11,20,12:00,UTC,21.5,20.3,310.5,321.5
2018,11,20,13:00,UTC,7.4,6.1,310.5,321.2
2018,11,20,14:00,UTC,0,-2.3,310.1,321.1
2018,11,20,15:00,UTC,0.1,-3.3,309.6,320.4
2018,11,20,16:00,UTC,0,-3.6,305.9,319.9
2018,11,20,17:00,UTC,0,-3.1,309.7,320.4
2018,11,20,18:00,UTC,0.1,-3.7,312.1,321.1
2018,11,20,19:00,UTC,0.1,-3.4,310.8,321.2
2018,11,20,20:00,UTC,0.1,-4.7,292.8,319.3
2018,11,20,21:00,UTC,0,-3.6,304,320.6
2018,11,20,22:00,UTC,0.2,-2.9,312.8,321.9
2018,11,20,23:00,UTC,0,-3.1,312.1,322.2
2018,11,21,00:00,UTC,0.1,-5.7,246.7,316.1
2018,11,21,01:00,UTC,0,-2.8,304,318.9
2018,11,21,02:00,UTC,0,-2.4,307.7,320.6
2018,11,21,03:00,UTC,0,-3.2,296.2,317
2018,11,21,04:00,UTC,0,-5.5,238.6,310.3
2018,11,21,05:00,UTC,0,-5.4,253.8,308.8
2018,11,21,06:00,UTC,0.1,-4.9,228.7,305.3
2018,11,21,07:00,UTC,9.2,15.4,226.4,304
2018,11,21,08:00,UTC,22.9,93.3,227.6,308.3
2018,11,21,09:00,UTC,35.4,155.2,228.7,310.5
2018,11,21,10:00,UTC,38.8,171.9,231.8,313.5
2018,11,21,11:00,UTC,88.2,122.2,255.8,315.7
2018,11,21,12:00,UTC,76.7,123.6,242.8,315.4
2018,11,21,13:00,UTC,24.3,34.4,234.4,310.3
2018,11,21,14:00,UTC,3.2,-2.9,233.3,304.8
2018,11,21,15:00,UTC,0,-5.4,231.6,302
2018,11,21,16:00,UTC,0,-4.4,228,300.7
2018,11,21,17:00,UTC,0,-4.3,226.5,298.7
2018,11,21,18:00,UTC,0,-4.2,225,297.3
2018,11,21,19:00,UTC,0,-3.7,224.3,295.8
2018,11,21,20:00,UTC,0,-4.3,224.5,293.1
2018,11,21,21:00,UTC,0,-3.8,227.4,294.5
2018,11,21,22:00,UTC,0,-3.6,224.5,293.2
2018,11,21,23:00,UTC,0,-4,225.6,293.3
2018,11,22,00:00,UTC,0,-3.2,253.9,295.8
2018,11,22,01:00,UTC,0,-2.1,301.3,307.8
2018,11,22,02:00,UTC,0,-1.8,304.8,311.9
2018,11,22,03:00,UTC,0,-1.9,306.5,314.2
2018,11,22,04:00,UTC,0,-1.9,307.8,316.7
2018,11,22,05:00,UTC,0.1,-2.1,301.3,317.1
2018,11,22,06:00,UTC,0.2,-1.8,296.3,318.2
2018,11,22,07:00,UTC,5.9,4.8,304.9,318.9
2018,11,22,08:00,UTC,36.6,34.4,298.7,319.6
2018,11,22,09:00,UTC,51.2,51.3,290.2,319.8
2018,11,22,10:00,UTC,83.5,82.1,278.4,319.6
2018,11,22,11:00,UTC,63.5,61.8,276.3,320
2018,11,22,12:00,UTC,44.2,40.6,298.6,320.5
2018,11,22,13:00,UTC,16.1,13.8,294.1,318.4
2018,11,22,14:00,UTC,0.4,-3.5,262.3,314.6
2018,11,22,15:00,UTC,0,-5.5,240.9,309.6
2018,11,22,16:00,UTC,0,-4.7,240.5,308.3
2018,11,22,17:00,UTC,1,-3.9,241.2,308.8
2018,11,22,18:00,UTC,0,-5.4,250.9,305.1
2018,11,22,19:00,UTC,0,-5.1,239.6,303.9
2018,11,22,20:00,UTC,0,-2.9,291.9,308.7
2018,11,22,21:00,UTC,0,-3.2,304.3,311
2018,11,22,22:00,UTC,0,-3.1,304.3,311.5
2018,11,22,23:00,UTC,0.1,-2.8,303.5,310.2
2018,11,23,00:00,UTC,0,-4.8,302.4,309.4
2018,11,23,01:00,UTC,0,-4.6,301.9,308.9
2018,11,23,02:00,UTC,0,-4.3,301.1,308.1
2018,11,23,03:00,UTC,0,-2.8,302.8,309
2018,11,23,04:00,UTC,0,-2.4,302.5,308.2
2018,11,23,05:00,UTC,0,-1.9,302.1,308.1
2018,11,23,06:00,UTC,0,-3,305.1,310.5
2018,11,23,07:00,UTC,1.6,-1.1,308.9,312.3
2018,11,23,08:00,UTC,8,6.4,309.7,313.7
2018,11,23,09:00,UTC,22.3,21,311.7,317.2
2018,11,23,10:00,UTC,26.3,25.3,312.8,318.8
2018,11,23,11:00,UTC,20,19.6,315,321.3
2018,11,23,12:00,UTC,11.1,10.8,315.7,322.4
2018,11,23,13:00,UTC,3.5,2.7,316,322.4
2018,11,23,14:00,UTC,0.1,-1.4,314.9,322.1
2018,11,23,15:00,UTC,0,-2,313.4,320.8
2018,11,23,16:00,UTC,0,-1.6,311.4,319.6
2018,11,23,17:00,UTC,0,-2.1,309.9,319.4
2018,11,23,18:00,UTC,0.1,-1.9,308.7,319.4
2018,11,23,19:00,UTC,0.1,-1.9,308.8,319
2018,11,23,20:00,UTC,0,-2.2,308.1,319.4
2018,11,23,21:00,UTC,0.1,-2.4,309.9,319.6
2018,11,23,22:00,UTC,0.1,-2.6,310.3,320.1
2018,11,23,23:00,UTC,0.1,-2,311.6,320.5
2018,11,24,00:00,UTC,0,-2.6,311,319.6
2018,11,24,01:00,UTC,0,-2.8,292.9,318.7
2018,11,24,02:00,UTC,0,-3.4,279.5,316.1
2018,11,24,03:00,UTC,0.1,-2.2,311.6,319.2
2018,11,24,04:00,UTC,0.3,-3,303.2,319.1
2018,11,24,05:00,UTC,0.3,-3.6,263.3,313.9
2018,11,24,06:00,UTC,0.1,-3.9,235.6,309
2018,11,24,07:00,UTC,8.5,9.7,234.2,307.2
2018,11,24,08:00,UTC,25.3,63.9,234.6,311.6
2018,11,24,09:00,UTC,33.4,113.8,234.5,315.9
2018,11,24,10:00,UTC,29.5,137.2,234.3,318
2018,11,24,11:00,UTC,29.4,124.3,233.8,318.6
2018,11,24,12:00,UTC,27.3,81,236.3,318.4
2018,11,24,13:00,UTC,14.4,22.1,237.1,312.7
2018,11,24,14:00,UTC,0.6,-3.8,237.4,311.6
2018,11,24,15:00,UTC,0,-2.6,229.5,310.8
2018,11,24,16:00,UTC,0,-3.4,230.1,309.1
2018,11,24,17:00,UTC,0,-6.3,226.5,302.1
2018,11,24,18:00,UTC,0,-6.6,222.9,294.9
2018,11,24,19:00,UTC,0,-4.9,223.6,297.7
2018,11,24,20:00,UTC,0,-5,220.8,297
2018,11,24,21:00,UTC,0,-5.4,219.3,292.6
2018,11,24,22:00,UTC,0,-5.5,216.8,288.7
2018,11,24,23:00,UTC,0,-5.2,215.4,285.5
2018,11,25,00:00,UTC,0,-4.9,215.5,289.2
2018,11,25,01:00,UTC,0,-5.7,213,286.4
2018,11,25,02:00,UTC,0,-5.2,218.7,285.6
2018,11,25,03:00,UTC,0,-4.2,222.6,287.9
2018,11,25,04:00,UTC,0,-5.3,223.7,283.8
2018,11,25,05:00,UTC,0,-5.5,225.3,284.6
2018,11,25,06:00,UTC,0,-2.6,278.8,290.2
2018,11,25,07:00,UTC,4.8,4.9,225,290.3
2018,11,25,08:00,UTC,25.1,21.7,291.9,301.7
2018,11,25,09:00,UTC,37.6,34.8,286.1,306.2
2018,11,25,10:00,UTC,45.2,43.5,277.1,307.1
2018,11,25,11:00,UTC,42,39.6,271.4,307.9
2018,11,25,12:00,UTC,22.8,23.5,259.1,307.8
2018,11,25,13:00,UTC,11.6,8.5,274.2,306.6
2018,11,25,14:00,UTC,0.1,-2.9,292.2,307.2
2018,11,25,15:00,UTC,0,-3.6,267,306.2
2018,11,25,16:00,UTC,0,-3.1,286.4,308.9
2018,11,25,17:00,UTC,0,-3,286,307.3
2018,11,25,18:00,UTC,0,-5.5,224.1,297.4
2018,11,25,19:00,UTC,0,-7,234.6,289.6
2018,11,25,20:00,UTC,0,-5.7,227.7,288.9
2018,11,25,21:00,UTC,0,-5,234.3,288.5
2018,11,25,22:00,UTC,0,-4.9,234.2,287.7
2018,11,25,23:00,UTC,0,-5.3,228.6,287.1
2018,11,26,00:00,UTC,0,-5.4,235.6,286
2018,11,26,01:00,UTC,0,-3.5,274,289.5
2018,11,26,02:00,UTC,0,-3.9,279.6,293.1
2018,11,26,03:00,UTC,0,-3.4,276.2,298.2
2018,11,26,04:00,UTC,0,-7,225.9,288.8
2018,11,26,05:00,UTC,0,-5.7,234.5,285.2
2018,11,26,06:00,UTC,0,-3.1,225.6,287.7
2018,11,26,07:00,UTC,3.2,3.7,268,293.9
2018,11,26,08:00,UTC,44,37.4,299,305.6
2018,11,26,09:00,UTC,12.6,15.4,274.3,307.1
2018,11,26,10:00,UTC,51,46.5,300.6,312.1
2018,11,26,11:00,UTC,43.1,41.1,307,314.7
2018,11,26,12:00,UTC,7.8,10.2,294.2,314.2
2018,11,26,13:00,UTC,5.1,4.8,302.2,313.8
2018,11,26,14:00,UTC,0,-3.4,279.3,308
2018,11,26,15:00,UTC,0,-2.4,301.2,312.6
2018,11,26,16:00,UTC,0,-3.1,289.3,311.5
2018,11,26,17:00,UTC,0.8,-4.4,247.8,310
2018,11,26,18:00,UTC,0.1,-3.1,285.6,309.6
2018,11,26,19:00,UTC,0,-4.9,231.1,303
2018,11,26,20:00,UTC,0,-5.5,222.9,300.2
2018,11,26,21:00,UTC,0,-4,220.7,298.9
2018,11,26,22:00,UTC,0,-3.9,220.2,295.6
2018,11,26,23:00,UTC,0,-4.1,220.7,295.6
2018,11,27,00:00,UTC,0,-2.1,286.3,299
2018,11,27,01:00,UTC,0,-4.7,216.6,295.8
2018,11,27,02:00,UTC,0,-4.5,215.9,292.3
2018,11,27,03:00,UTC,0,-4,216.5,292.2
2018,11,27,04:00,UTC,0,-4,229.9,292.7
2018,11,27,05:00,UTC,0,-4,221.3,290.7
2018,11,27,06:00,UTC,0,-4.4,230.8,289.4
2018,11,27,07:00,UTC,3.8,5.2,232.1,289.8
2018,11,27,08:00,UTC,18.7,36.1,216.1,287.5
2018,11,27,09:00,UTC,29.4,156.1,216.3,295.4
2018,11,27,10:00,UTC,28.2,176.2,220,298.5
2018,11,27,11:00,UTC,20.1,28.3,228.9,299
2018,11,27,12:00,UTC,18.3,15.3,291.7,305.1
2018,11,27,13:00,UTC,4.6,1.8,288.3,303.3
2018,11,27,14:00,UTC,0,-3.1,288.6,303.4
2018,11,27,15:00,UTC,0,-2.8,284.5,302.1
2018,11,27,16:00,UTC,0,-3.1,276,299.7
2018,11,27,17:00,UTC,0,-2.4,285.5,301.1
2018,11,27,18:00,UTC,0,-3.1,286,301
2018,11,27,19:00,UTC,0,-3.1,283.7,300.2
2018,11,27,20:00,UTC,0,-3,280.5,298.7
2018,11,27,21:00,UTC,0,-2.5,282.4,298.5
2018,11,27,22:00,UTC,0,-2.3,282.8,297.7
2018,11,27,23:00,UTC,0,-2.3,281.9,297.3
2018,11,28,00:00,UTC,0,-2.7,283,297
2018,11,28,01:00,UTC,0,-2.4,283.8,296.3
2018,11,28,02:00,UTC,0,-4.3,283.6,296.8
2018,11,28,03:00,UTC,0,-3.9,282.4,296.1
2018,11,28,04:00,UTC,0,-3.3,281,294.4
2018,11,28,05:00,UTC,0,-3.9,279.8,294.4
2018,11,28,06:00,UTC,0,-3.6,253,292
2018,11,28,07:00,UTC,1.7,2.2,276.4,292.7
2018,11,28,08:00,UTC,37.3,53.2,218.8,289.2
2018,11,28,09:00,UTC,74,125.9,219.4,295.2
2018,11,28,10:00,UTC,27.1,126.8,210.4,295.9
2018,11,28,11:00,UTC,25.7,114.4,211.5,296
2018,11,28,12:00,UTC,22.6,70.5,216.1,295.3
2018,11,28,13:00,UTC,11.7,15,217.8,289.3
2018,11,28,14:00,UTC,0,-5.6,218.1,284.4
2018,11,28,15:00,UTC,0,-5.3,218,282.6
2018,11,28,16:00,UTC,0,-4.8,219.5,282.8
2018,11,28,17:00,UTC,0,-4.7,220.8,281.1
2018,11,28,18:00,UTC,0,-4.1,224.2,281.8
2018,11,28,19:00,UTC,0,-1.3,284.4,288.3
2018,11,28,20:00,UTC,0,-3.1,237.9,290.9
2018,11,28,21:00,UTC,0,-0.9,296.7,299.5
2018,11,28,22:00,UTC,0,-3.7,239.5,303.2
2018,11,28,23:00,UTC,0.2,-1.4,298.3,308.3
2018,11,29,00:00,UTC,0,-3.1,247.2,308.8
2018,11,29,01:00,UTC,0.1,-2.7,254,311.2
2018,11,29,02:00,UTC,0.1,-2.5,291.6,313.9
2018,11,29,03:00,UTC,0,-3.6,236.2,309.5
2018,11,29,04:00,UTC,0,-3.7,230.9,305.5
2018,11,29,05:00,UTC,0,-1.7,280,310.4
2018,11,29,06:00,UTC,0,-2.1,281.9,308.5
2018,11,29,07:00,UTC,2.4,1.5,304.1,312
2018,11,29,08:00,UTC,4,4.5,307.7,315.6
2018,11,29,09:00,UTC,51.4,50.4,258.7,313.8
2018,11,29,10:00,UTC,71.1,72.3,274.7,314.3
2018,11,29,11:00,UTC,36.3,36.1,295.6,312
2018,11,29,12:00,UTC,12.5,12.5,299.1,311.4
2018,11,29,13:00,UTC,2.7,1.6,300.8,312.6
2018,11,29,14:00,UTC,0,-1.3,302.7,313.6
2018,11,29,15:00,UTC,0,-1.2,304.2,314.7
2018,11,29,16:00,UTC,0.1,-1.1,302.5,314
2018,11,29,17:00,UTC,0.1,-1.7,301,312.3
2018,11,29,18:00,UTC,0,-1,299.1,312.2
2018,11,29,19:00,UTC,0,-0.9,300.3,312.5
2018,11,29,20:00,UTC,0,-1.4,301.3,312.8
2018,11,29,21:00,UTC,0,-1.4,301,312.8
2018,11,29,22:00,UTC,0.1,-1.1,302.9,313.9
2018,11,29,23:00,UTC,0,-1.8,303,314.1
2018,11,30,00:00,UTC,0,-0.9,303.4,314.7
2018,11,30,01:00,UTC,0.1,-1.3,303.4,314.9
2018,11,30,02:00,UTC,0,-0.8,305.2,316
2018,11,30,03:00,UTC,0.2,-1.1,305.3,316.5
2018,11,30,04:00,UTC,0.2,-1.4,306,317.5
2018,11,30,05:00,UTC,0.4,-1.7,307.2,317.9
2018,11,30,06:00,UTC,0,-1.8,309.8,317.5
2018,11,30,07:00,UTC,0.5,-0.7,311.3,318.4
2018,11,30,08:00,UTC,12.8,12.2,307,318
2018,11,30,09:00,UTC,19.9,20.6,307,318.8
2018,11,30,10:00,UTC,22.4,22.1,308.2,319.6
2018,11,30,11:00,UTC,20.7,20,308.7,319.9
2018,11,30,12:00,UTC,12.9,11.8,308.7,320.4
2018,11,30,13:00,UTC,5.1,3.3,307.9,320.6
2018,11,30,14:00,UTC,0.2,-1.9,280.1,318.5
2018,11,30,15:00,UTC,0.1,-2.8,241.2,312.9
2018,11,30,16:00,UTC,0.1,-2.6,255.8,314.1
2018,11,30,17:00,UTC,0.1,-2.6,254.5,314.2
2018,11,30,18:00,UTC,0.2,-2.4,258.6,315.1
2018,11,30,19:00,UTC,0,-2.7,248.4,313.8
2018,11,30,20:00,UTC,0.3,-3.2,243.2,311.8
2018,11,30,21:00,UTC,0,-2.5,237.9,310.6
2018,11,30,22:00,UTC,0.1,-3,239,309.7
2018,11,30,23:00,UTC,0.1,-2.7,238.4,309.7
2018,12,1,00:00,UTC,0.1,-3,238.2,308.9
2018,12,1,01:00,UTC,0,-3,239.4,306
2018,12,1,02:00,UTC,0,-2.6,234.9,304.2
2018,12,1,03:00,UTC,0,-2.7,232.5,303.1
2018,12,1,04:00,UTC,0,-3,229.6,302.2
2018,12,1,05:00,UTC,0,-3.2,225.3,301.1
2018,12,1,06:00,UTC,0,-3.1,222.7,299
2018,12,1,07:00,UTC,7.8,6,220.4,298.3
2018,12,1,08:00,UTC,27.1,60.3,216,299.4
2018,12,1,09:00,UTC,31.6,100.7,214.5,301.9
2018,12,1,10:00,UTC,27.4,123.6,214,303.2
2018,12,1,11:00,UTC,33.7,125.6,213.9,304.2
2018,12,1,12:00,UTC,34.6,87.3,216,303.8
2018,12,1,13:00,UTC,8.7,8.9,211.3,299.1
2018,12,1,14:00,UTC,0,-4.1,215.3,296
2018,12,1,15:00,UTC,0,-4,214.1,296.7
2018,12,1,16:00,UTC,0,-3.9,225.1,297.6
2018,12,1,17:00,UTC,0,-3.8,228.1,296.4
2018,12,1,18:00,UTC,0,-1.5,281.6,306
2018,12,1,19:00,UTC,0,-1.7,304,311.3
2018,12,1,20:00,UTC,0.1,-1.7,306.1,312.7
2018,12,1,21:00,UTC,0,-2.5,304.8,312.7
2018,12,1,22:00,UTC,0,-2,304.4,312.5
2018,12,1,23:00,UTC,0,-2.5,304,312.7
2018,12,2,00:00,UTC,0,-3,305.1,313.2
2018,12,2,01:00,UTC,0.1,-2.6,302.2,312.6
2018,12,2,02:00,UTC,0,-2.4,301.6,312
2018,12,2,03:00,UTC,0,-2.2,299.3,310.7
2018,12,2,04:00,UTC,0,-2.3,300.4,310.4
2018,12,2,05:00,UTC,0,-2,301.2,311.2
2018,12,2,06:00,UTC,0,-1.7,300.8,311.5
2018,12,2,07:00,UTC,0.3,-1.2,299.5,311.6
2018,12,2,08:00,UTC,1.8,0.9,301,312
2018,12,2,09:00,UTC,7.1,6.3,301.6,312.5
2018,12,2,10:00,UTC,11.6,10.1,298.8,311.8
2018,12,2,11:00,UTC,12.7,10.5,299.6,312.9
2018,12,2,12:00,UTC,15.3,13.6,297,312.1
2018,12,2,13:00,UTC,4.1,2.9,285.9,309.4
2018,12,2,14:00,UTC,0,-2.7,286.7,308.1
2018,12,2,15:00,UTC,0,-2,295.8,307.8
2018,12,2,16:00,UTC,0,-1.7,296.9,307.9
2018,12,2,17:00,UTC,0,-1.3,297.6,308.6
2018,12,2,18:00,UTC,0,-1.9,298.6,309.4
2018,12,2,19:00,UTC,0.2,-1.8,300.3,310
2018,12,2,20:00,UTC,0,-1.9,292.3,308.7
2018,12,2,21:00,UTC,0,-1.5,299.8,310.4
2018,12,2,22:00,UTC,0,-1.5,301,310.5
2018,12,2,23:00,UTC,0.2,-1.4,298.1,309.9
2018,12,3,00:00,UTC,0,-1,300.4,310.6
2018,12,3,01:00,UTC,0,-1.2,301.1,309.9
2018,12,3,02:00,UTC,0,-1.3,287.8,309
2018,12,3,03:00,UTC,0,-2.6,247.5,303
2018,12,3,04:00,UTC,0,-1,298.6,308.5
2018,12,3,05:00,UTC,0,-0.9,303.2,311.1
2018,12,3,06:00,UTC,0,-1,300,310.4
2018,12,3,07:00,UTC,2.5,2.4,303.4,312.4
2018,12,3,08:00,UTC,5,5.2,306.7,313.6
2018,12,3,09:00,UTC,4.3,4.9,308.9,314.2
2018,12,3,10:00,UTC,6.8,7.6,308.3,314.3
2018,12,3,11:00,UTC,4.7,4.9,307.2,312.9
2018,12,3,12:00,UTC,1.1,1.8,310.3,314.7
2018,12,3,13:00,UTC,0.7,-0.2,309.4,315
2018,12,3,14:00,UTC,0,-1.2,307.2,313.3
2018,12,3,15:00,UTC,0,-1.4,305.2,312.1
2018,12,3,16:00,UTC,0,-1.5,304,311.6
2018,12,3,17:00,UTC,0,-1.1,305.6,312.4
2018,12,3,18:00,UTC,0,-1.4,306.5,312.8
2018,12,3,19:00,UTC,0,-1.8,307.2,313.8
2018,12,3,20:00,UTC,0,-1.6,307.3,314.4
2018,12,3,21:00,UTC,0,-1.5,309,316
2018,12,3,22:00,UTC,0.4,-1.4,311,316.7
2018,12,3,23:00,UTC,0,-1.6,313.9,318
2018,12,4,00:00,UTC,0.1,-1.5,314.7,318.9
2018,12,4,01:00,UTC,0,-1.4,316.4,319.9
2018,12,4,02:00,UTC,0,-1.1,316.5,320.2
2018,12,4,03:00,UTC,0,-1.3,320.3,320.6
2018,12,4,04:00,UTC,0.2,-1.3,320.7,322.1
2018,12,4,05:00,UTC,0.1,-1.6,326.6,323.8
2018,12,4,06:00,UTC,0.1,-1.9,328.7,324.2
2018,12,4,07:00,UTC,0.3,-0.6,330.7,325.6
2018,12,4,08:00,UTC,7.9,7.4,331.1,327.2
2018,12,4,09:00,UTC,10.7,11,326.7,328.2
2018,12,4,10:00,UTC,12.8,13,328.7,329.7
2018,12,4,11:00,UTC,4.6,4.7,331.5,331.3
2018,12,4,12:00,UTC,6.3,5.8,337.8,333.9
2018,12,4,13:00,UTC,0.7,0.2,336.8,336.4
2018,12,4,14:00,UTC,0.5,-1.3,335,337.3
2018,12,4,15:00,UTC,0.3,-1.9,340.8,337.8
2018,12,4,16:00,UTC,0,-1.4,337.7,338.7
2018,12,4,17:00,UTC,0.5,-1.6,339.7,338.3
2018,12,4,18:00,UTC,0.1,-1.4,337,337.8
2018,12,4,19:00,UTC,0.3,-2,341.8,337.4
2018,12,4,20:00,UTC,0.2,-1.6,331.8,338
2018,12,4,21:00,UTC,0.3,-2.6,305.8,333.3
2018,12,4,22:00,UTC,0.3,-2.2,308.2,332.7
2018,12,4,23:00,UTC,0.3,-1.9,320.1,331.8
2018,12,5,00:00,UTC,0,-1.5,322.2,330.4
2018,12,5,01:00,UTC,0.3,-1.8,329.8,330.4
2018,12,5,02:00,UTC,0.2,-1.6,325.4,330.1
2018,12,5,03:00,UTC,0.1,-1.6,335,330.6
2018,12,5,04:00,UTC,0,-1.5,332.6,332.1
2018,12,5,05:00,UTC,0,-2.5,304.6,327.5
2018,12,5,06:00,UTC,0,-1.4,316.1,325.5
2018,12,5,07:00,UTC,1.5,1.3,311.5,323.3
2018,12,5,08:00,UTC,7.3,7,322.2,324.8
2018,12,5,09:00,UTC,32,32.4,298.2,325.2
2018,12,5,10:00,UTC,52.3,51.6,311.9,327.3
2018,12,5,11:00,UTC,37.8,37.2,310.7,327.1
2018,12,5,12:00,UTC,10.1,8.8,319.6,326.2
2018,12,5,13:00,UTC,1.8,0.1,319,321.8
2018,12,5,14:00,UTC,0.1,-1.6,311.4,321
2018,12,5,15:00,UTC,0,-1.7,309,321.5
2018,12,5,16:00,UTC,0,-1.8,302.6,321.2
2018,12,5,17:00,UTC,0,-1.9,311.4,321.8
2018,12,5,18:00,UTC,0.1,-1.9,300.9,322
2018,12,5,19:00,UTC,0.1,-1.9,300.1,321.6
2018,12,5,20:00,UTC,0.2,-3.3,237.6,317.8
2018,12,5,21:00,UTC,0,-3.4,235.7,314.6
2018,12,5,22:00,UTC,0,-4.7,232.7,310.7
