Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Typpimonoksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2019,2,16,10:00,UTC,,1.1,,82.1,5.7,,0.9,
2019,2,16,11:00,UTC,,0.9,,87.7,3.3,,0.9,
2019,2,16,12:00,UTC,,0.9,,88.6,2.6,,0.9,
2019,2,16,13:00,UTC,,0.8,,88.5,2.4,,0.8,
2019,2,16,14:00,UTC,,0.8,,88.4,2.2,,0.8,
2019,2,16,15:00,UTC,,0.8,,88.1,2.2,,0.8,
2019,2,16,16:00,UTC,,0.8,,88.1,1.5,,0.8,
2019,2,16,17:00,UTC,,0.9,,88.3,0.7,,0.8,
2019,2,16,18:00,UTC,,1,,87.9,0,,0.9,
2019,2,16,19:00,UTC,,0.8,,87.5,0,,0.8,
2019,2,16,20:00,UTC,,0.7,,86.9,0.4,,0.9,
2019,2,16,21:00,UTC,,0.8,,85.1,0.6,,0.9,
2019,2,16,22:00,UTC,,0.9,,81.1,2.1,,3.7,
2019,2,16,23:00,UTC,,0.7,,87.5,3.6,,1.6,
2019,2,17,00:00,UTC,,0.6,,89.6,1.6,,0.9,
2019,2,17,01:00,UTC,,0.7,,90.6,2.2,,0.9,
2019,2,17,02:00,UTC,,0.7,,91,3.6,,0.8,
2019,2,17,03:00,UTC,,0.7,,91,3.3,,0.9,
2019,2,17,04:00,UTC,,0.7,,90.4,2.4,,0.9,
2019,2,17,05:00,UTC,,0.7,,90.1,2.7,,0.9,
2019,2,17,06:00,UTC,,0.7,,89.5,2.7,,0.9,
2019,2,17,07:00,UTC,,0.8,,89.1,2.3,,0.9,
2019,2,17,08:00,UTC,,0.9,,88.7,2.5,,0.9,
2019,2,17,09:00,UTC,,0.7,,88.7,2.3,,0.9,
2019,2,17,10:00,UTC,,0.7,,87.5,2.5,,0.9,
2019,2,17,11:00,UTC,,0.7,,87.3,4.9,,0.9,
2019,2,17,12:00,UTC,,0.7,,88,7.1,,0.9,
2019,2,17,13:00,UTC,,0.7,,87.4,7,,0.9,
2019,2,17,14:00,UTC,,0.7,,87,7,,1,
2019,2,17,15:00,UTC,,0.7,,86.8,8.8,,0.9,
2019,2,17,16:00,UTC,,0.9,,85.9,9.1,,1,
2019,2,17,17:00,UTC,,0.8,,86,7.1,,0.9,
2019,2,17,18:00,UTC,,0.7,,87,5.7,,0.9,
2019,2,17,19:00,UTC,,0.7,,87.6,5,,0.9,
2019,2,17,20:00,UTC,,0.8,,88,4.2,,0.9,
2019,2,17,21:00,UTC,,1.3,,88,3.4,,1,
2019,2,17,22:00,UTC,,1.1,,88.3,2.7,,1,
2019,2,17,23:00,UTC,,1,,88.3,2.5,,1,
2019,2,18,00:00,UTC,,1.3,,88.2,2.5,,1,
2019,2,18,01:00,UTC,,1.3,,87.9,2.5,,0.9,
2019,2,18,02:00,UTC,,0.8,,88.3,2.7,,0.9,
2019,2,18,03:00,UTC,,0.9,,87.4,3,,0.9,
2019,2,18,04:00,UTC,,1,,86.8,3.3,,1,
2019,2,18,05:00,UTC,,1.1,,86.3,3.2,,1.3,
2019,2,18,06:00,UTC,,1.1,,86,2.5,,1.2,
2019,2,18,07:00,UTC,,1.1,,86,1.5,,1.1,
2019,2,18,08:00,UTC,,1.1,,86.6,0.4,,1.1,
2019,2,18,09:00,UTC,,1.1,,86.5,0,,1,
2019,2,18,10:00,UTC,,1.2,,85.4,0.1,,1,
2019,2,18,11:00,UTC,,1.3,,84.4,0.4,,1,
2019,2,18,12:00,UTC,,1.4,,84,0.7,,1,
2019,2,18,13:00,UTC,,1.8,,83.6,0.7,,1,
2019,2,18,14:00,UTC,,2,,83.2,1,,1,
2019,2,18,15:00,UTC,,2,,82.9,0.3,,1,
2019,2,18,16:00,UTC,,2,,82.5,0.5,,0.9,
2019,2,18,17:00,UTC,,1.9,,82.1,0.6,,0.9,
2019,2,18,18:00,UTC,,1.8,,81.8,1,,0.8,
2019,2,18,19:00,UTC,,1.7,,81.2,1.2,,0.9,
2019,2,18,20:00,UTC,,1.6,,80.5,1.8,,0.9,
2019,2,18,21:00,UTC,,1.6,,79.1,3.1,,0.9,
2019,2,18,22:00,UTC,,1.6,,79.2,2.9,,0.8,
2019,2,18,23:00,UTC,,1.4,,79.6,2.8,,0.9,
2019,2,19,00:00,UTC,,1.4,,78.1,3.2,,0.9,
2019,2,19,01:00,UTC,,1.1,,79.2,1.8,,0.8,
2019,2,19,02:00,UTC,,1,,80.4,1.8,,0.9,
2019,2,19,03:00,UTC,,0.9,,80.5,2.2,,0.9,
2019,2,19,04:00,UTC,,0.8,,80.3,3.5,,0.8,
2019,2,19,05:00,UTC,,0.8,,80.7,3.8,,0.9,
2019,2,19,06:00,UTC,,0.8,,80.4,3.8,,1.2,
2019,2,19,07:00,UTC,,0.9,,79.3,4.5,,2.8,
2019,2,19,08:00,UTC,,0.9,,79.4,5.3,,10.8,
2019,2,19,09:00,UTC,,0.9,,79.6,5.8,,21.6,
2019,2,19,10:00,UTC,,0.9,,79.6,3.7,,14.3,
2019,2,19,11:00,UTC,,0.8,,80.5,2.8,,9.7,
2019,2,19,12:00,UTC,,0.9,,80.4,3.6,,10,
2019,2,19,13:00,UTC,,1.1,,78.7,4.4,,14.5,
2019,2,19,14:00,UTC,,1.1,,79,4,,14.8,
2019,2,19,15:00,UTC,,1.1,,79.6,3.2,,11.9,
2019,2,19,16:00,UTC,,1.1,,79.7,2.6,,10.7,
2019,2,19,17:00,UTC,,1.1,,80.1,2.2,,9.8,
2019,2,19,18:00,UTC,,0.9,,81.3,1,,13,
2019,2,19,19:00,UTC,,0.8,,83.4,0,,7.9,
2019,2,19,20:00,UTC,,0.8,,84.4,0,,4,
2019,2,19,21:00,UTC,,0.8,,84.6,0,,2.8,
2019,2,19,22:00,UTC,,0.8,,84.4,1.6,,3.1,
2019,2,19,23:00,UTC,,0.7,,84.2,4.7,,2.1,
2019,2,20,00:00,UTC,,0.7,,84.2,0.1,,2.4,
2019,2,20,01:00,UTC,,0.7,,82.4,0,,1.4,
2019,2,20,02:00,UTC,,0.7,,79.5,0,,1.3,
2019,2,20,03:00,UTC,,0.8,,79.1,0,,1.3,
2019,2,20,04:00,UTC,,0.7,,78.6,0,,1.2,
2019,2,20,05:00,UTC,,0.7,,78.2,0,,1.2,
2019,2,20,06:00,UTC,,0.7,,78,0,,1.1,
2019,2,20,07:00,UTC,,0.7,,78.1,0,,1.1,
2019,2,20,08:00,UTC,,0.7,,79.3,0,,1.1,
2019,2,20,09:00,UTC,,0.7,,80.2,0,,1.1,
2019,2,20,10:00,UTC,,0.7,,80.7,0,,1.1,
2019,2,20,11:00,UTC,,0.8,,81.3,0,,1.1,
2019,2,20,12:00,UTC,,0.8,,81.2,0.1,,1.1,
2019,2,20,13:00,UTC,,0.9,,82.7,0.2,,1,
2019,2,20,14:00,UTC,,0.7,,84,0,,1,
2019,2,20,15:00,UTC,,0.8,,83.7,0,,1,
2019,2,20,16:00,UTC,,0.8,,81.2,0,,1,
2019,2,20,17:00,UTC,,0.8,,83.3,0,,1,
2019,2,20,18:00,UTC,,0.7,,83.2,0,,1,
2019,2,20,19:00,UTC,,0.7,,81.3,0,,1,
2019,2,20,20:00,UTC,,0.7,,81.8,0,,0.9,
2019,2,20,21:00,UTC,,0.7,,82.1,0,,0.9,
2019,2,20,22:00,UTC,,0.7,,82,0,,1,
2019,2,20,23:00,UTC,,0.7,,81.7,0,,1,
2019,2,21,00:00,UTC,,0.7,,82.3,0.2,,1,
2019,2,21,01:00,UTC,,0.7,,83.7,5.4,,1,
2019,2,21,02:00,UTC,,0.7,,84.2,10.6,,1,
2019,2,21,03:00,UTC,,0.7,,84.7,9.3,,1,
2019,2,21,04:00,UTC,,0.8,,84.8,7.1,,1,
2019,2,21,05:00,UTC,,0.8,,84.3,7.6,,1,
2019,2,21,06:00,UTC,,0.7,,82.5,3.2,,1,
2019,2,21,07:00,UTC,,0.8,,82.4,1.2,,1,
2019,2,21,08:00,UTC,,0.8,,82.7,0.8,,1,
2019,2,21,09:00,UTC,,0.8,,82.6,1.3,,1,
2019,2,21,10:00,UTC,,0.8,,82.7,1.7,,1,
2019,2,21,11:00,UTC,,0.7,,83.3,1.7,,1,
2019,2,21,12:00,UTC,,0.8,,83,1.8,,1,
2019,2,21,13:00,UTC,,0.8,,82.7,2.1,,1,
2019,2,21,14:00,UTC,,0.9,,82.6,1.8,,1.1,
2019,2,21,15:00,UTC,,1.2,,82.2,1.8,,1.1,
2019,2,21,16:00,UTC,,1.2,,82.5,0.1,,1.1,
2019,2,21,17:00,UTC,,1.4,,81.7,0,,1,
2019,2,21,18:00,UTC,,1.6,,82.7,0,,1.1,
2019,2,21,19:00,UTC,,1.5,,82.9,0,,1.1,
2019,2,21,20:00,UTC,,1.5,,81.3,0,,1.1,
2019,2,21,21:00,UTC,,1.7,,79.9,0,,1.2,
2019,2,21,22:00,UTC,,4.9,,76.5,0,,1.9,
2019,2,21,23:00,UTC,,3.7,,76.6,0,,1.6,
2019,2,22,00:00,UTC,,2.8,,76.7,0,,1.3,
2019,2,22,01:00,UTC,,2.1,,79.1,0,,1.2,
2019,2,22,02:00,UTC,,1.8,,80,0,,1.2,
2019,2,22,03:00,UTC,,2.5,,78.5,0,,1.4,
2019,2,22,04:00,UTC,,2.3,,77.8,0,,1.5,
2019,2,22,05:00,UTC,,2,,78.6,0,,1.5,
2019,2,22,06:00,UTC,,1.5,,77.6,0,,1.3,
2019,2,22,07:00,UTC,,1.7,,77.8,0,,1.2,
2019,2,22,08:00,UTC,,1.1,,78.2,0,,1.2,
2019,2,22,09:00,UTC,,1,,78.3,0,,1.2,
2019,2,22,10:00,UTC,,1,,79.4,0.4,,1.2,
2019,2,22,11:00,UTC,,1.1,,79.5,0,,1.1,
2019,2,22,12:00,UTC,,1.2,,76.1,0.2,,1.1,
2019,2,22,13:00,UTC,,1.3,,75.7,0,,1.2,
2019,2,22,14:00,UTC,,1.3,,78.2,0.5,,1.2,
2019,2,22,15:00,UTC,,1.4,,76.9,24.2,,1.2,
2019,2,22,16:00,UTC,,1.6,,75.9,13.6,,1.1,
2019,2,22,17:00,UTC,,1.5,,75.8,0.9,,1.1,
2019,2,22,18:00,UTC,,1.5,,74.9,0,,1.1,
2019,2,22,19:00,UTC,,1.5,,75.2,0,,1.1,
2019,2,22,20:00,UTC,,1.4,,75.9,0,,1.1,
2019,2,22,21:00,UTC,,1.3,,76,0,,1.1,
2019,2,22,22:00,UTC,,1.4,,75.7,0,,1.1,
2019,2,22,23:00,UTC,,1.3,,75.8,0,,1.1,
2019,2,23,00:00,UTC,,1.2,,78.1,0,,1.1,
2019,2,23,01:00,UTC,,1.3,,75.5,0,,1,
2019,2,23,02:00,UTC,,1.3,,76.4,0,,1,
2019,2,23,03:00,UTC,,1.4,,75.8,0,,1.1,
2019,2,23,04:00,UTC,,1.3,,75.2,0,,1,
2019,2,23,05:00,UTC,,1.3,,74.6,0,,1,
2019,2,23,06:00,UTC,,1.4,,74.5,0,,1,
2019,2,23,07:00,UTC,,1.5,,74,0,,1,
2019,2,23,08:00,UTC,,1.3,,78,0,,1,
2019,2,23,09:00,UTC,,1.2,,80.4,0.2,,1,
2019,2,23,10:00,UTC,,1.1,,84.5,1.9,,1,
2019,2,23,11:00,UTC,,1.1,,88.6,1.4,,1,
2019,2,23,12:00,UTC,,1.2,,89.2,2.3,,1,
2019,2,23,13:00,UTC,,0.9,,95.9,25.7,,1,
2019,2,23,14:00,UTC,,0.7,,98.9,27.8,,1,
2019,2,23,15:00,UTC,,0.8,,98.4,15.5,,1,
2019,2,23,16:00,UTC,,0.9,,96.8,8.1,,1,
2019,2,23,17:00,UTC,,1,,95.5,6.9,,1,
2019,2,23,18:00,UTC,,0.8,,95.2,6.7,,1,
2019,2,23,19:00,UTC,,0.8,,94.9,5.5,,1,
2019,2,23,20:00,UTC,,0.8,,95.7,4.9,,1,
2019,2,23,21:00,UTC,,0.9,,94.7,3.5,,1,
2019,2,23,22:00,UTC,,1.2,,92.5,2.3,,1,
2019,2,23,23:00,UTC,,1.3,,90.7,2.6,,1,
2019,2,24,00:00,UTC,,1.3,,87.1,3.2,,1,
2019,2,24,01:00,UTC,,1.3,,85.7,3.3,,1,
2019,2,24,02:00,UTC,,1.4,,84.8,3.2,,1,
2019,2,24,03:00,UTC,,1.4,,85,3.8,,1,
2019,2,24,04:00,UTC,,1.2,,85,4.6,,1,
2019,2,24,05:00,UTC,,1.3,,84.7,7.1,,1,
2019,2,24,06:00,UTC,,1.4,,84.1,9.2,,0.9,
2019,2,24,07:00,UTC,,1.8,,82.8,10.8,,1,
2019,2,24,08:00,UTC,,2,,80.7,11.1,,1,
2019,2,24,09:00,UTC,,1.9,,80.8,14.3,,0.9,
2019,2,24,10:00,UTC,,1.9,,78.9,13.5,,1,
2019,2,24,11:00,UTC,,1.6,,83.5,9.7,,0.9,
2019,2,24,12:00,UTC,,1.7,,82.5,10.7,,0.9,
2019,2,24,13:00,UTC,,1.5,,85.6,7.2,,0.9,
2019,2,24,14:00,UTC,,1.3,,90.7,3.5,,0.9,
2019,2,24,15:00,UTC,,0.9,,95.2,2.5,,0.8,
2019,2,24,16:00,UTC,,0.8,,95.8,3.7,,0.8,
2019,2,24,17:00,UTC,,0.9,,94.9,4.6,,0.8,
2019,2,24,18:00,UTC,,0.9,,95.5,5.3,,0.8,
2019,2,24,19:00,UTC,,1,,95,4.6,,0.8,
2019,2,24,20:00,UTC,,1,,94.6,5,,0.8,
2019,2,24,21:00,UTC,,1,,93.8,4.7,,0.9,
2019,2,24,22:00,UTC,,0.9,,92.7,1,,0.8,
2019,2,24,23:00,UTC,,0.8,,90.5,2.2,,0.8,
2019,2,25,00:00,UTC,,0.7,,87.5,0.1,,0.8,
2019,2,25,01:00,UTC,,0.6,,84.9,0.1,,0.8,
2019,2,25,02:00,UTC,,0.5,,84.2,0,,0.9,
2019,2,25,03:00,UTC,,0.5,,84.5,0.3,,0.9,
2019,2,25,04:00,UTC,,0.6,,85.5,0.8,,0.9,
2019,2,25,05:00,UTC,,0.5,,87.1,0.8,,0.9,
2019,2,25,06:00,UTC,,0.6,,87.1,1,,0.8,
2019,2,25,07:00,UTC,,0.6,,87.2,1.3,,0.9,
2019,2,25,08:00,UTC,,0.6,,87.6,1.4,,0.8,
2019,2,25,09:00,UTC,,0.6,,87.7,1.9,,0.8,
2019,2,25,10:00,UTC,,0.6,,90.1,2.3,,0.9,
2019,2,25,11:00,UTC,,0.6,,89,1.7,,0.9,
2019,2,25,12:00,UTC,,0.6,,88.1,2,,0.8,
2019,2,25,13:00,UTC,,0.6,,87.6,2.3,,0.9,
2019,2,25,14:00,UTC,,0.6,,86.5,2.8,,0.9,
2019,2,25,15:00,UTC,,0.6,,86.5,3,,0.8,
2019,2,25,16:00,UTC,,0.6,,86.2,3.2,,0.8,
2019,2,25,17:00,UTC,,0.6,,84.4,3,,0.8,
2019,2,25,18:00,UTC,,0.6,,85.6,3.2,,0.8,
2019,2,25,19:00,UTC,,0.6,,86.7,3.9,,0.9,
2019,2,25,20:00,UTC,,0.6,,87,4.4,,0.8,
2019,2,25,21:00,UTC,,0.6,,86,4.1,,0.8,
2019,2,25,22:00,UTC,,0.6,,86.5,3.8,,0.8,
2019,2,25,23:00,UTC,,0.6,,84.8,3.1,,0.8,
2019,2,26,00:00,UTC,,0.7,,84.2,4,,0.8,
2019,2,26,01:00,UTC,,0.7,,83.2,3.5,,0.9,
2019,2,26,02:00,UTC,,0.6,,82.1,3.5,,0.9,
2019,2,26,03:00,UTC,,0.7,,80.6,2.5,,0.8,
2019,2,26,04:00,UTC,,0.7,,82.3,1.6,,0.8,
2019,2,26,05:00,UTC,,0.7,,81,1.1,,0.8,
2019,2,26,06:00,UTC,,0.6,,81.2,1.1,,0.8,
2019,2,26,07:00,UTC,,0.6,,80.7,1.3,,0.9,
2019,2,26,08:00,UTC,,0.6,,81.8,1.4,,0.8,
2019,2,26,09:00,UTC,,0.6,,81.2,1.5,,0.9,
2019,2,26,10:00,UTC,,0.7,,80.3,1.5,,0.9,
2019,2,26,11:00,UTC,,0.7,,81.2,1.5,,0.9,
2019,2,26,12:00,UTC,,0.7,,81.4,1.5,,0.9,
2019,2,26,13:00,UTC,,0.8,,82.3,1.5,,0.9,
2019,2,26,14:00,UTC,,0.7,,84.8,1.5,,0.9,
2019,2,26,15:00,UTC,,0.8,,84.1,1.4,,0.9,
2019,2,26,16:00,UTC,,0.8,,84.1,1.2,,0.8,
2019,2,26,17:00,UTC,,0.7,,86.3,1.2,,0.8,
2019,2,26,18:00,UTC,,0.8,,86,1.2,,0.8,
2019,2,26,19:00,UTC,,1.2,,87.2,0.9,,0.8,
2019,2,26,20:00,UTC,,1.1,,87.9,0.5,,0.8,
2019,2,26,21:00,UTC,,0.9,,87.2,0.3,,0.8,
2019,2,26,22:00,UTC,,0.8,,87.6,0,,0.8,
2019,2,26,23:00,UTC,,0.7,,88.2,0,,0.8,
2019,2,27,00:00,UTC,,0.7,,88.4,0,,0.8,
2019,2,27,01:00,UTC,,0.7,,88.8,0,,0.8,
2019,2,27,02:00,UTC,,0.8,,88.5,0.6,,0.8,
2019,2,27,03:00,UTC,,0.7,,88.1,1.4,,0.8,
2019,2,27,04:00,UTC,,0.8,,87.8,1.7,,0.8,
2019,2,27,05:00,UTC,,0.8,,87.7,2.9,,0.8,
2019,2,27,06:00,UTC,,1,,87.6,4.8,,0.8,
2019,2,27,07:00,UTC,,1,,88.3,6.1,,0.8,
2019,2,27,08:00,UTC,,0.8,,88.9,5.2,,0.8,
2019,2,27,09:00,UTC,,0.9,,89.3,4.2,,0.7,
2019,2,27,10:00,UTC,,0.9,,89.1,3.4,,0.8,
2019,2,27,11:00,UTC,,0.8,,88.9,2.9,,0.8,
2019,2,27,12:00,UTC,,0.8,,88.5,1.2,,0.8,
2019,2,27,13:00,UTC,,0.9,,88.4,0.8,,0.8,
2019,2,27,14:00,UTC,,0.9,,87.6,0.9,,0.8,
2019,2,27,15:00,UTC,,0.9,,86.3,1,,0.8,
2019,2,27,16:00,UTC,,0.8,,86.6,1.2,,0.7,
2019,2,27,17:00,UTC,,0.7,,83.2,2,,2.3,
2019,2,27,18:00,UTC,,0.9,,82.5,3.4,,13.9,
2019,2,27,19:00,UTC,,0.9,,81.8,3.1,,7.9,
2019,2,27,20:00,UTC,,0.9,,84.4,4.4,,2.9,
2019,2,27,21:00,UTC,,0.7,,85.6,2.6,,1.4,
2019,2,27,22:00,UTC,,0.7,,87.2,1.4,,0.8,
2019,2,27,23:00,UTC,,0.7,,86.2,2.3,,0.8,
2019,2,28,00:00,UTC,,0.7,,86,1.8,,0.8,
2019,2,28,01:00,UTC,,0.7,,86.1,1.4,,0.8,
2019,2,28,02:00,UTC,,0.7,,85.3,1.8,,0.7,
2019,2,28,03:00,UTC,,0.7,,85.6,1.7,,0.8,
2019,2,28,04:00,UTC,,0.7,,85.4,0.9,,0.8,
2019,2,28,05:00,UTC,,0.7,,85.7,0.7,,0.8,
2019,2,28,06:00,UTC,,0.7,,86.6,1.3,,0.8,
2019,2,28,07:00,UTC,,0.7,,87.6,1.7,,0.8,
2019,2,28,08:00,UTC,,0.7,,87.6,1.5,,0.8,
2019,2,28,09:00,UTC,,0.7,,88.1,1.6,,0.8,
2019,2,28,10:00,UTC,,0.7,,88,4.1,,0.8,
2019,2,28,11:00,UTC,,0.7,,87.8,4.7,,0.8,
2019,2,28,12:00,UTC,,0.7,,88,5.1,,0.8,
2019,2,28,13:00,UTC,,0.7,,88.7,4.9,,0.8,
2019,2,28,14:00,UTC,,0.7,,89.4,4.6,,0.8,
2019,2,28,15:00,UTC,,0.7,,88.9,4,,0.8,
2019,2,28,16:00,UTC,,0.7,,88.2,4.2,,0.8,
2019,2,28,17:00,UTC,,0.7,,88.7,3.9,,0.8,
2019,2,28,18:00,UTC,,0.7,,89.8,3.4,,0.8,
2019,2,28,19:00,UTC,,0.7,,90.1,3.2,,0.8,
2019,2,28,20:00,UTC,,0.7,,89.5,3.2,,0.8,
2019,2,28,21:00,UTC,,0.7,,89.9,1.8,,0.8,
2019,2,28,22:00,UTC,,0.7,,89.8,1.4,,0.8,
2019,2,28,23:00,UTC,,0.7,,90,0.5,,0.8,
2019,3,1,00:00,UTC,,0.7,,90.4,0,,0.8,
2019,3,1,01:00,UTC,,0.7,,90.4,0,,0.8,
2019,3,1,02:00,UTC,,0.7,,89.9,0,,0.8,
2019,3,1,03:00,UTC,,0.6,,89.5,0,,0.8,
2019,3,1,04:00,UTC,,0.6,,89.2,0,,0.8,
2019,3,1,05:00,UTC,,0.6,,88.5,0,,0.8,
2019,3,1,06:00,UTC,,0.6,,88,0,,0.8,
2019,3,1,07:00,UTC,,0.7,,88.3,0,,0.8,
2019,3,1,08:00,UTC,,0.7,,87.4,0,,0.8,
2019,3,1,09:00,UTC,,0.7,,88.2,0,,0.8,
2019,3,1,10:00,UTC,,0.9,,87.9,0,,0.8,
2019,3,1,11:00,UTC,,0.9,,87.4,0,,0.9,
2019,3,1,12:00,UTC,,0.9,,87.7,0,,0.9,
2019,3,1,13:00,UTC,,1,,87.5,0,,1,
2019,3,1,14:00,UTC,,0.9,,87.4,0,,0.9,
2019,3,1,15:00,UTC,,0.7,,89.4,0,,0.8,
2019,3,1,16:00,UTC,,0.6,,88.4,0,,0.8,
2019,3,1,17:00,UTC,,0.6,,86.4,0.1,,0.9,
2019,3,1,18:00,UTC,,0.7,,84.2,0.8,,1.1,
2019,3,1,19:00,UTC,,0.7,,82.3,1.7,,1.5,
2019,3,1,20:00,UTC,,0.7,,82,1.8,,2.9,
2019,3,1,21:00,UTC,,0.7,,81.9,0.8,,2.7,
2019,3,1,22:00,UTC,,0.7,,81.8,1,,2.1,
2019,3,1,23:00,UTC,,0.7,,81.4,0.6,,2,
2019,3,2,00:00,UTC,,0.7,,81.1,0,,2.3,
2019,3,2,01:00,UTC,,0.7,,80.9,0,,2.9,
2019,3,2,02:00,UTC,,0.7,,80.7,0.8,,4.6,
2019,3,2,03:00,UTC,,0.7,,80.9,1,,4,
2019,3,2,04:00,UTC,,0.7,,80.9,1.4,,7.8,
2019,3,2,05:00,UTC,,0.7,,80.9,1.2,,14.4,
2019,3,2,06:00,UTC,,0.7,,81,0.1,,7.9,
2019,3,2,07:00,UTC,,0.7,,81.1,0,,3.6,
2019,3,2,08:00,UTC,,0.7,,81.4,0,,2.5,
2019,3,2,09:00,UTC,,0.7,,81.4,1.3,,2.1,
2019,3,2,10:00,UTC,,0.7,,81.4,1.6,,2.1,
2019,3,2,11:00,UTC,,0.7,,81.4,2.4,,2,
2019,3,2,12:00,UTC,,0.7,,81.6,3.5,,2.2,
2019,3,2,13:00,UTC,,0.7,,81.5,4.1,,3.7,
2019,3,2,14:00,UTC,,0.7,,81.8,5.2,,2.3,
2019,3,2,15:00,UTC,,0.7,,82.1,6.5,,1.3,
2019,3,2,16:00,UTC,,0.6,,82.3,5.9,,1.2,
2019,3,2,17:00,UTC,,0.6,,82.3,5.4,,1.2,
2019,3,2,18:00,UTC,,0.6,,82.6,5,,1.2,
2019,3,2,19:00,UTC,,0.6,,84.2,3.2,,0.9,
2019,3,2,20:00,UTC,,0.6,,84,2.7,,0.9,
2019,3,2,21:00,UTC,,0.6,,84.3,2.5,,1,
2019,3,2,22:00,UTC,,0.6,,84.3,2.6,,1,
2019,3,2,23:00,UTC,,0.6,,84.3,2.3,,1.2,
2019,3,3,00:00,UTC,,0.6,,84.4,1.5,,1.3,
2019,3,3,01:00,UTC,,0.7,,84.3,1.4,,1.3,
2019,3,3,02:00,UTC,,0.7,,84.4,1.2,,1.2,
2019,3,3,03:00,UTC,,0.7,,84.4,1.2,,1.2,
2019,3,3,04:00,UTC,,0.7,,84.5,1,,1.2,
2019,3,3,05:00,UTC,,0.7,,84.5,0.5,,1.2,
2019,3,3,06:00,UTC,,0.7,,84.7,0,,1.2,
2019,3,3,07:00,UTC,,0.7,,84.9,0,,1.2,
2019,3,3,08:00,UTC,,0.9,,84.2,0,,1.2,
2019,3,3,09:00,UTC,,1.6,,83.4,0.1,,1.3,
2019,3,3,10:00,UTC,,1.1,,83.8,0,,1.3,
2019,3,3,11:00,UTC,,0.8,,83,0,,1.2,
2019,3,3,12:00,UTC,,0.9,,82.1,0,,1.2,
2019,3,3,13:00,UTC,,1.3,,81.2,0,,1.2,
2019,3,3,14:00,UTC,,1,,81.8,0,,1.2,
2019,3,3,15:00,UTC,,0.9,,81.5,0,,1.1,
2019,3,3,16:00,UTC,,1.1,,80.3,0,,1.1,
2019,3,3,17:00,UTC,,1.3,,80.5,0,,1.1,
2019,3,3,18:00,UTC,,1.2,,80.9,0,,1.1,
2019,3,3,19:00,UTC,,1.2,,79.9,0,,1.1,
2019,3,3,20:00,UTC,,1.2,,79.9,0,,1.2,
2019,3,3,21:00,UTC,,1.2,,78.7,0,,1.2,
2019,3,3,22:00,UTC,,1.1,,79.5,0,,1.1,
2019,3,3,23:00,UTC,,1.1,,80,0,,1.1,
2019,3,4,00:00,UTC,,0.9,,80.3,0,,1.2,
2019,3,4,01:00,UTC,,1,,79.6,0,,1.2,
2019,3,4,02:00,UTC,,1,,79.1,0,,1.2,
2019,3,4,03:00,UTC,,0.9,,79.7,0,,1.3,
2019,3,4,04:00,UTC,,0.9,,78.9,0,,1.3,
2019,3,4,05:00,UTC,,1,,78.8,0,,1.3,
2019,3,4,06:00,UTC,,1.1,,78.6,0,,1.3,
2019,3,4,07:00,UTC,,1,,78.3,0,,1.3,
2019,3,4,08:00,UTC,,1,,78.9,0,,1.4,
2019,3,4,09:00,UTC,,1,,82.5,0,,1.2,
2019,3,4,10:00,UTC,,1,,81.2,0,,1.1,
2019,3,4,11:00,UTC,,0.9,,80.4,0,,1.1,
2019,3,4,12:00,UTC,,,,,,,,
2019,3,4,13:00,UTC,,,,,,,,
2019,3,4,14:00,UTC,,,,,,,,
2019,3,4,15:00,UTC,,0.9,,81.2,8.1,,1.1,
2019,3,4,16:00,UTC,,0.7,,82.9,4.4,,1.2,
2019,3,4,17:00,UTC,,0.7,,83.3,3.7,,1.3,
2019,3,4,18:00,UTC,,0.7,,85.7,3.8,,1.5,
2019,3,4,19:00,UTC,,0.7,,85.5,4.1,,1.7,
2019,3,4,20:00,UTC,,0.7,,85.2,3.7,,1.8,
2019,3,4,21:00,UTC,,0.7,,85,2.5,,1.7,
2019,3,4,22:00,UTC,,0.7,,85.8,2.4,,1.6,
2019,3,4,23:00,UTC,,0.7,,87.1,4.6,,1.6,
2019,3,5,00:00,UTC,,0.7,,81.8,4.1,,1.6,
2019,3,5,01:00,UTC,,0.7,,83.8,3.9,,1.6,
2019,3,5,02:00,UTC,,0.7,,83.6,3.7,,1.6,
2019,3,5,03:00,UTC,,0.7,,86.6,3.9,,1.5,
2019,3,5,04:00,UTC,,0.7,,89.6,3.7,,1.5,
2019,3,5,05:00,UTC,,0.7,,90.4,3.5,,1.3,
2019,3,5,06:00,UTC,,0.7,,89.1,3.2,,1.3,
2019,3,5,07:00,UTC,,0.7,,87.6,2.8,,1.3,
2019,3,5,08:00,UTC,,0.7,,85.4,2,,1.3,
2019,3,5,09:00,UTC,,0.7,,83.3,0.9,,1.2,
2019,3,5,10:00,UTC,,0.7,,82.4,0.7,,1.1,
2019,3,5,11:00,UTC,,0.7,,81.8,0.6,,1.1,
2019,3,5,12:00,UTC,,0.8,,81.5,0.8,,1.2,
2019,3,5,13:00,UTC,,0.9,,81.6,1,,1.2,
